student_id,name,department,course, electives,year,semester,faculty
S03921,Aditi Reddy,Electrical,B.Tech," Cyber Security,Robotics ",2,1,Divya Yadav
S03922,Reyansh Rao,Electrical,M.Sc," History,Econometrics ",3,4,Alok Sharma
S03923,Aditya Krishnan,Management,MBA," AI & ML,Philosophy ",2,5,Ashok Sharma
S03924,Diya Singh,Civil,M.Sc," IoT,Data Science ",1,6,Suresh Sharma
S03925,Riya Babu,Electrical,BBA," Cloud Computing,Cyber Security ",4,3,Sneha Kapoor
S03926,Anika Patil,Electrical,B.Sc," English Literature,Cloud Computing ",4,6,Sudhir Saxena
S03927,Sai Saxena,Mechanical,M.Sc," Psychology,Philosophy ",2,8,Anjali Patil
S03928,Pari Saxena,Electrical,BBA," Environmental Science,Robotics ",1,1,Anita Singh
S03929,Vivaan Iyer,Computer Science,BBA," Econometrics,Environmental Science ",2,2,Sanjay Menon
S03930,Aditi Iyer,Mechanical,M.Sc," Psychology,Robotics ",1,7,Priya Verma
S03931,Vivaan Kulkarni,Management,B.Sc," AI & ML,Digital Marketing ",3,7,Vivek Menon
S03932,Vivaan Rao,Mechanical,B.Sc," Econometrics,Environmental Science ",4,6,Rohini Krishnan
S03933,Aditi Joshi,Economics,PhD," AI & ML,Environmental Science ",2,3,Sanjay Menon
S03934,Navya Babu,Biotechnology,MBA," Entrepreneurship,IoT ",3,8,Smita Yadav
S03935,Aarav Reddy,Biotechnology,B.Tech," Psychology,Cyber Security ",2,1,Gopal Babu
S03936,Vihaan Verma,Electrical,M.Tech," Data Science,Entrepreneurship ",4,6,Harish Reddy
S03937,Vivaan Rao,Economics,PhD," Digital Marketing,AI & ML ",5,4,Pooja Saxena
S03938,Aditya Mehta,Biotechnology,PhD," Environmental Science,Cyber Security ",1,1,Vivek Joshi
S03939,Krishna Sharma,Mechanical,BBA," IoT,Digital Marketing ",3,6,Manish Malhotra
S03940,Sai Kapoor,Economics,MBA," IoT,Digital Marketing ",1,6,Rajeev Patil
S03941,Diya Desai,Civil,BBA," Entrepreneurship,Data Science ",4,5,Divya Yadav
S03942,Aditya Reddy,Civil,MBA," Digital Marketing,History ",4,3,Deepak Desai
S03943,Vihaan Rao,Humanities,MBA," Philosophy,Robotics ",4,7,Sanjay Singh
S03944,Krishna Saxena,Humanities,PhD," English Literature,Robotics ",5,3,Alok Sharma
S03945,Riya Rao,Electrical,BBA," Psychology,Robotics ",2,2,Ravi Singh
S03946,Shaurya Kapoor,Electrical,M.Sc," Cyber Security,Digital Marketing ",4,7,Sneha Gupta
S03947,Anika Singh,Electrical,M.Sc," Philosophy,English Literature ",2,2,Sanjay Singh
S03948,Riya Yadav,Management,M.Tech," Environmental Science,Cyber Security ",4,5,Rohini Krishnan
S03949,Vihaan Mehta,Computer Science,PhD," English Literature,Cyber Security ",3,1,Manish Mehta
S03950,Aarohi Patil,Biotechnology,MBA," Psychology,Robotics ",4,4,Suresh Kulkarni
S03951,Aarohi Saxena,Mechanical,PhD," Entrepreneurship,Digital Marketing ",2,1,Anjali Patil
S03952,Riya Saxena,Humanities,MBA," Environmental Science,Digital Marketing ",1,4,Suresh Kulkarni
S03953,Myra Singh,Civil,B.Sc," Psychology,Philosophy ",2,6,Vivek Joshi
S03954,Aarohi Rao,Economics,M.Tech," English Literature,Cyber Security ",1,4,Gopal Babu
S03955,Shaurya Yadav,Civil,PhD," Cyber Security,Environmental Science ",5,4,Deepak Desai
S03956,Aarav Saxena,Management,M.Sc," Entrepreneurship,English Literature ",4,4,Ashok Sharma
S03957,Krishna Krishnan,Electrical,B.Sc," Psychology,History ",1,1,Shilpa Joshi
S03958,Diya Babu,Civil,B.Sc," IoT,Data Science ",1,1,Rajeev Reddy
S03959,Aditya Menon,Computer Science,B.Sc," Cloud Computing,Data Science ",1,4,Kiran Sharma
S03960,Myra Singh,Humanities,MBA," History,Robotics ",2,7,Sanjay Singh
S03961,Aarohi Saxena,Management,BBA," Cyber Security,Robotics ",4,5,Kavya Iyer
S03962,Ishaan Gupta,Biotechnology,BBA," AI & ML,Robotics ",1,4,Ajay Saxena
S03963,Ishaan Joshi,Electrical,B.Tech," IoT,History ",2,4,Rajeev Patil
S03964,Sai Saxena,Mechanical,BBA," Robotics,Econometrics ",2,6,Suresh Sharma
S03965,Ananya Sharma,Electrical,B.Tech," Psychology,Entrepreneurship ",4,2,Pooja Saxena
S03966,Krishna Gupta,Biotechnology,PhD," Robotics,Environmental Science ",4,2,Pooja Reddy
S03967,Sai Nair,Biotechnology,PhD," Robotics,Digital Marketing ",5,3,Ramesh Singh
S03968,Ira Sharma,Management,BBA," Psychology,English Literature ",1,7,Sneha Patil
S03969,Aditi Saxena,Biotechnology,M.Tech," IoT,Psychology ",3,4,Varun Patil
S03970,Navya Menon,Economics,MBA," Environmental Science,Philosophy ",4,8,Smita Rao
S03971,Krishna Joshi,Economics,MBA," Cloud Computing,IoT ",4,3,Smita Mehta
S03972,Ananya Yadav,Humanities,B.Tech," Robotics,Psychology ",2,2,Monica Yadav
S03973,Pari Gupta,Management,BBA," History,Data Science ",2,1,Kiran Patil
S03974,Navya Rao,Electrical,M.Sc," IoT,Psychology ",1,3,Amit Krishnan
S03975,Aarav Mehta,Management,M.Tech," Cyber Security,Econometrics ",2,5,Ramesh Singh
S03976,Ira Rao,Mechanical,PhD," Philosophy,Environmental Science ",4,4,Sneha Joshi
S03977,Myra Desai,Mechanical,B.Tech," Cyber Security,Data Science ",1,4,Pooja Saxena
S03978,Krishna Mehta,Economics,B.Sc," Environmental Science,Data Science ",1,4,Meera Iyer
S03979,Ishaan Rao,Economics,PhD," History,Digital Marketing ",3,3,Swati Joshi
S03980,Riya Sharma,Mechanical,MBA," English Literature,Environmental Science ",3,7,Mahesh Iyer
S03981,Reyansh Kulkarni,Computer Science,BBA," AI & ML,Robotics ",4,8,Rajeev Reddy
S03982,Pari Yadav,Civil,B.Sc," English Literature,IoT ",4,5,Mahesh Iyer
S03983,Ira Iyer,Computer Science,MBA," Data Science,Philosophy ",2,2,Pooja Reddy
S03984,Anika Singh,Management,M.Tech," Philosophy,Environmental Science ",1,3,Neha Babu
S03985,Diya Yadav,Management,B.Sc," IoT,Econometrics ",2,3,Gopal Babu
S03986,Ira Rao,Economics,PhD," English Literature,Digital Marketing ",5,9,Arjun Singh
S03987,Aarav Sharma,Computer Science,B.Tech," AI & ML,Cloud Computing ",3,3,Alok Sharma
S03988,Krishna Reddy,Biotechnology,PhD," History,Environmental Science ",5,6,Kavita Menon
S03989,Vivaan Singh,Economics,B.Tech," Robotics,Econometrics ",3,3,Shilpa Menon
S03990,Riya Patil,Management,M.Tech," IoT,Psychology ",1,2,Kiran Sharma
S03991,Arjun Saxena,Economics,MBA," Data Science,IoT ",2,7,Deepak Joshi
S03992,Aditya Patil,Civil,PhD," Cyber Security,Psychology ",4,5,Nitin Krishnan
S03993,Anika Singh,Humanities,B.Sc," AI & ML,Philosophy ",4,8,Monica Yadav
S03994,Aditya Iyer,Computer Science,M.Sc," Philosophy,Cyber Security ",2,7,Sneha Rao
S03995,Diya Iyer,Mechanical,MBA," English Literature,Entrepreneurship ",1,1,Sneha Rao
S03996,Aarohi Menon,Electrical,MBA," Environmental Science,Cyber Security ",3,5,Amit Krishnan
S03997,Sai Nair,Biotechnology,MBA," Philosophy,Entrepreneurship ",1,1,Sneha Krishnan
S03998,Vivaan Babu,Management,B.Sc," Psychology,Environmental Science ",3,1,Swati Joshi
S03999,Pari Reddy,Management,B.Sc," Entrepreneurship,Cloud Computing ",1,6,Sunita Mehta
S04000,Anika Reddy,Computer Science,BBA," Philosophy,Entrepreneurship ",4,3,Sneha Joshi
S04001,Krishna Mehta,Economics,B.Sc," Econometrics,Environmental Science ",4,1,Ravi Singh
S04002,Myra Nair,Civil,BBA," IoT,History ",4,5,Priya Rao
S04003,Vihaan Gupta,Civil,M.Sc," Philosophy,IoT ",4,1,Smita Mehta
S04004,Reyansh Menon,Management,M.Sc," Robotics,AI & ML ",4,6,Vivek Joshi
S04005,Riya Nair,Electrical,B.Tech," Philosophy,Environmental Science ",4,7,Sneha Gupta
S04006,Reyansh Gupta,Economics,BBA," Entrepreneurship,Digital Marketing ",4,4,Monica Malhotra
S04007,Pari Iyer,Electrical,MBA," Econometrics,Psychology ",3,8,Kavita Gupta
S04008,Anika Desai,Biotechnology,MBA," Cloud Computing,Philosophy ",2,6,Deepak Verma
S04009,Ira Yadav,Biotechnology,BBA," History,English Literature ",1,5,Rohini Krishnan
S04010,Navya Kapoor,Electrical,B.Tech," Environmental Science,IoT ",2,1,Sneha Rao
S04011,Diya Kapoor,Civil,MBA," IoT,Econometrics ",2,5,Sunita Malhotra
S04012,Navya Iyer,Computer Science,M.Tech," Data Science,Environmental Science ",3,3,Meera Gupta
S04013,Aarohi Babu,Biotechnology,B.Sc," Environmental Science,Cloud Computing ",1,5,Priya Verma
S04014,Anika Iyer,Humanities,B.Sc," IoT,Econometrics ",4,7,Suresh Gupta
S04015,Shaurya Patil,Biotechnology,PhD," Environmental Science,Philosophy ",2,5,Vivek Menon
S04016,Pari Babu,Management,B.Sc," IoT,Environmental Science ",3,7,Kavita Gupta
S04017,Navya Gupta,Civil,MBA," Econometrics,Psychology ",2,1,Ajay Krishnan
S04018,Aarav Sharma,Civil,B.Sc," Environmental Science,IoT ",4,3,Sunita Mehta
S04019,Navya Rao,Humanities,B.Tech," Robotics,English Literature ",2,4,Rajeev Patil
S04020,Vihaan Gupta,Humanities,M.Sc," Robotics,Econometrics ",1,5,Varun Patil
S04021,Aarohi Joshi,Mechanical,M.Tech," IoT,Philosophy ",2,5,Swati Joshi
S04022,Ananya Krishnan,Mechanical,M.Sc," Data Science,Psychology ",1,6,Mahesh Iyer
S04023,Vihaan Menon,Biotechnology,B.Tech," History,Data Science ",3,1,Ramesh Reddy
S04024,Riya Krishnan,Humanities,MBA," Digital Marketing,Environmental Science ",3,6,Rajeev Reddy
S04025,Reyansh Kulkarni,Mechanical,MBA," IoT,Econometrics ",3,1,Manish Mehta
S04026,Riya Mehta,Economics,B.Tech," Philosophy,Data Science ",3,1,Ravi Singh
S04027,Sai Joshi,Computer Science,BBA," Cloud Computing,Psychology ",4,8,Vivek Joshi
S04028,Aditya Mehta,Mechanical,B.Tech," Digital Marketing,Cloud Computing ",1,7,Kavya Patil
S04029,Ananya Joshi,Computer Science,M.Sc," Environmental Science,Data Science ",2,1,Ajay Saxena
S04030,Diya Menon,Economics,M.Sc," Digital Marketing,Cyber Security ",1,8,Neha Babu
S04031,Aarav Malhotra,Electrical,M.Tech," History,Philosophy ",3,6,Ajay Krishnan
S04032,Sai Reddy,Civil,BBA," Robotics,Philosophy ",1,2,Ravi Singh
S04033,Pari Desai,Civil,PhD," Cloud Computing,Environmental Science ",1,7,Shilpa Mehta
S04034,Shaurya Yadav,Computer Science,M.Tech," Data Science,Digital Marketing ",3,6,Swati Joshi
S04035,Ananya Nair,Civil,M.Tech," Psychology,Philosophy ",3,2,Shilpa Yadav
S04036,Pari Iyer,Economics,M.Tech," Psychology,Digital Marketing ",2,4,Ravi Desai
S04037,Arjun Rao,Civil,M.Sc," Robotics,Cyber Security ",4,4,Vivek Menon
S04038,Aditya Reddy,Economics,PhD," Data Science,AI & ML ",1,4,Sneha Gupta
S04039,Pari Sharma,Computer Science,MBA," Data Science,Cyber Security ",4,7,Sunita Rao
S04040,Vihaan Menon,Management,M.Sc," Cloud Computing,Robotics ",2,7,Ajay Krishnan
S04041,Ira Kapoor,Electrical,B.Tech," Digital Marketing,Environmental Science ",2,6,Smita Rao
S04042,Pari Reddy,Humanities,BBA," Digital Marketing,History ",2,8,Ravi Singh
S04043,Sai Kapoor,Economics,MBA," Data Science,Psychology ",3,5,Monica Yadav
S04044,Pari Babu,Humanities,M.Sc," Psychology,English Literature ",4,6,Deepak Joshi
S04045,Arjun Menon,Biotechnology,MBA," Psychology,English Literature ",2,2,Shilpa Desai
S04046,Ishaan Nair,Management,PhD," Data Science,English Literature ",1,2,Monica Malhotra
S04047,Aarav Kapoor,Computer Science,BBA," IoT,Digital Marketing ",4,5,Sanjay Singh
S04048,Vihaan Saxena,Humanities,M.Tech," Cyber Security,English Literature ",3,3,Amit Rao
S04049,Shaurya Joshi,Biotechnology,BBA," Robotics,Cloud Computing ",2,3,Shilpa Yadav
S04050,Shaurya Kulkarni,Civil,M.Tech," Robotics,Environmental Science ",2,3,Ashok Sharma
S04051,Aditi Iyer,Management,PhD," Robotics,Econometrics ",3,4,Swati Joshi
S04052,Navya Mehta,Computer Science,B.Sc," Philosophy,Entrepreneurship ",3,1,Sudhir Malhotra
S04053,Vivaan Nair,Economics,M.Tech," Cloud Computing,AI & ML ",4,6,Neha Gupta
S04054,Riya Verma,Biotechnology,B.Tech," Philosophy,Psychology ",2,3,Smita Rao
S04055,Aditya Sharma,Management,M.Tech," Data Science,Philosophy ",2,5,Anita Singh
S04056,Vihaan Patil,Humanities,B.Sc," English Literature,Data Science ",4,6,Anjali Reddy
S04057,Aarav Verma,Civil,B.Sc," Entrepreneurship,Econometrics ",4,2,Ajay Krishnan
S04058,Aditi Gupta,Management,PhD," Entrepreneurship,Psychology ",1,2,Suresh Sharma
S04059,Pari Desai,Computer Science,BBA," Philosophy,Environmental Science ",3,1,Shilpa Joshi
S04060,Ishaan Kapoor,Mechanical,B.Tech," Data Science,Digital Marketing ",2,4,Mahesh Iyer
S04061,Shaurya Saxena,Economics,MBA," English Literature,History ",2,7,Meera Gupta
S04062,Aditya Mehta,Biotechnology,M.Sc," Robotics,AI & ML ",4,8,Rohini Krishnan
S04063,Pari Nair,Management,B.Sc," Cyber Security,AI & ML ",1,1,Meera Gupta
S04064,Reyansh Kulkarni,Electrical,B.Tech," Data Science,Environmental Science ",3,8,Shilpa Yadav
S04065,Pari Singh,Electrical,B.Sc," Cloud Computing,Data Science ",4,4,Pooja Saxena
S04066,Ishaan Mehta,Humanities,M.Tech," Robotics,Psychology ",1,1,Alok Sharma
S04067,Aarohi Malhotra,Biotechnology,PhD," Robotics,Cyber Security ",4,1,Vivek Verma
S04068,Arjun Verma,Mechanical,M.Sc," Psychology,Econometrics ",1,4,Shilpa Yadav
S04069,Anika Desai,Civil,BBA," Econometrics,Psychology ",3,3,Sneha Gupta
S04070,Krishna Kapoor,Electrical,M.Tech," Econometrics,History ",3,8,Sunita Rao
S04071,Vihaan Gupta,Computer Science,MBA," AI & ML,Cyber Security ",3,6,Divya Yadav
S04072,Navya Mehta,Civil,MBA," Econometrics,AI & ML ",3,6,Swati Joshi
S04073,Navya Reddy,Electrical,B.Tech," Cloud Computing,IoT ",4,5,Shilpa Joshi
S04074,Aarav Verma,Management,PhD," Econometrics,Digital Marketing ",4,10,Varun Verma
S04075,Aarav Verma,Civil,B.Tech," Psychology,Entrepreneurship ",4,2,Sneha Gupta
S04076,Pari Reddy,Management,B.Sc," Cyber Security,Robotics ",2,7,Amit Rao
S04077,Riya Yadav,Biotechnology,B.Sc," Environmental Science,IoT ",2,4,Pooja Saxena
S04078,Ira Menon,Economics,PhD," Cloud Computing,IoT ",1,6,Vivek Verma
S04079,Aarav Verma,Biotechnology,M.Tech," Data Science,Cyber Security ",3,8,Shilpa Yadav
S04080,Riya Krishnan,Humanities,B.Tech," AI & ML,Philosophy ",2,7,Sneha Saxena
S04081,Aditi Kapoor,Management,B.Tech," Environmental Science,Econometrics ",3,6,Anjali Reddy
S04082,Pari Reddy,Economics,M.Sc," AI & ML,IoT ",3,3,Vivek Joshi
S04083,Pari Kulkarni,Mechanical,PhD," Robotics,English Literature ",4,6,Amit Krishnan
S04084,Aditi Yadav,Humanities,B.Sc," History,Digital Marketing ",1,5,Monica Yadav
S04085,Reyansh Iyer,Electrical,M.Sc," Cloud Computing,Philosophy ",1,7,Divya Yadav
S04086,Myra Menon,Mechanical,B.Tech," Environmental Science,IoT ",3,3,Neha Babu
S04087,Ananya Nair,Computer Science,PhD," Cloud Computing,Environmental Science ",5,2,Shilpa Desai
S04088,Riya Kulkarni,Computer Science,BBA," Robotics,Philosophy ",3,4,Amit Krishnan
S04089,Ira Sharma,Civil,B.Sc," Cloud Computing,Econometrics ",4,1,Alok Sharma
S04090,Diya Reddy,Management,M.Tech," AI & ML,English Literature ",4,8,Sanjay Menon
S04091,Sai Gupta,Humanities,B.Tech," History,Philosophy ",1,3,Ramesh Reddy
S04092,Reyansh Joshi,Computer Science,B.Sc," Cloud Computing,Environmental Science ",2,1,Alok Sharma
S04093,Sai Desai,Electrical,MBA," History,Robotics ",4,6,Priya Rao
S04094,Ananya Babu,Biotechnology,MBA," Environmental Science,Digital Marketing ",1,7,Sanjay Yadav
S04095,Shaurya Kapoor,Humanities,PhD," Philosophy,Econometrics ",4,9,Sudhir Saxena
S04096,Sai Reddy,Humanities,M.Sc," Digital Marketing,Econometrics ",1,5,Kiran Patil
S04097,Sai Krishnan,Biotechnology,B.Sc," English Literature,Cloud Computing ",1,5,Sunita Mehta
S04098,Navya Kapoor,Humanities,M.Tech," Psychology,Data Science ",2,4,Anjali Patil
S04099,Diya Joshi,Civil,B.Sc," Cloud Computing,AI & ML ",4,3,Manish Mehta
S04100,Myra Desai,Humanities,M.Sc," Digital Marketing,Philosophy ",3,1,Varun Verma
S04101,Aarav Kulkarni,Computer Science,M.Sc," Cyber Security,Entrepreneurship ",3,8,Chetan Kapoor
S04102,Aarohi Joshi,Electrical,PhD," Cyber Security,Entrepreneurship ",2,10,Kavita Menon
S04103,Aarohi Yadav,Mechanical,M.Sc," Data Science,English Literature ",3,2,Ashok Sharma
S04104,Aarav Kulkarni,Biotechnology,M.Sc," Cloud Computing,History ",1,4,Amit Rao
S04105,Aarohi Menon,Economics,B.Tech," Environmental Science,Cyber Security ",1,2,Sneha Saxena
S04106,Sai Malhotra,Mechanical,PhD," Cyber Security,Digital Marketing ",4,7,Varun Patil
S04107,Sai Joshi,Mechanical,MBA," Environmental Science,Robotics ",1,8,Padmini Yadav
S04108,Shaurya Menon,Management,M.Sc," AI & ML,Environmental Science ",3,5,Sunita Verma
S04109,Ira Singh,Biotechnology,MBA," Robotics,Psychology ",2,6,Neha Babu
S04110,Ananya Iyer,Biotechnology,B.Sc," English Literature,Psychology ",1,3,Rajeev Patil
S04111,Arjun Malhotra,Biotechnology,M.Tech," IoT,Environmental Science ",4,8,Ashok Sharma
S04112,Vihaan Iyer,Computer Science,MBA," Philosophy,IoT ",1,3,Sneha Joshi
S04113,Diya Patil,Mechanical,M.Sc," Cyber Security,Data Science ",2,1,Priya Verma
S04114,Ira Verma,Economics,M.Sc," IoT,Cloud Computing ",1,6,Pooja Nair
S04115,Aarav Nair,Economics,B.Sc," Robotics,Digital Marketing ",1,7,Ajay Sharma
S04116,Diya Sharma,Economics,B.Tech," Digital Marketing,Data Science ",2,3,Smita Yadav
S04117,Pari Gupta,Biotechnology,M.Sc," AI & ML,IoT ",1,1,Suresh Sharma
S04118,Vivaan Krishnan,Computer Science,B.Sc," AI & ML,Psychology ",4,3,Amit Krishnan
S04119,Aditi Kulkarni,Biotechnology,B.Sc," IoT,Cyber Security ",4,1,Sudhir Saxena
S04120,Vihaan Nair,Computer Science,BBA," Data Science,IoT ",3,1,Arjun Singh
S04121,Pari Menon,Civil,BBA," AI & ML,Data Science ",2,8,Meera Gupta
S04122,Ananya Nair,Electrical,M.Sc," Entrepreneurship,Digital Marketing ",1,7,Sunita Malhotra
S04123,Aditya Reddy,Management,MBA," Digital Marketing,AI & ML ",3,7,Nitin Krishnan
S04124,Aarav Reddy,Biotechnology,B.Sc," Cloud Computing,English Literature ",2,2,Vivek Verma
S04125,Shaurya Verma,Humanities,B.Tech," IoT,History ",4,7,Harish Reddy
S04126,Pari Singh,Computer Science,B.Sc," Philosophy,Cyber Security ",3,7,Meenakshi Verma
S04127,Navya Sharma,Economics,BBA," Data Science,Psychology ",3,6,Anjali Patil
S04128,Diya Verma,Electrical,PhD," Cloud Computing,Econometrics ",3,9,Meera Gupta
S04129,Riya Singh,Mechanical,PhD," IoT,AI & ML ",5,10,Shilpa Menon
S04130,Aditya Babu,Electrical,M.Sc," Environmental Science,Digital Marketing ",3,2,Varun Verma
S04131,Ananya Reddy,Economics,BBA," Psychology,Environmental Science ",1,3,Sneha Saxena
S04132,Reyansh Patil,Civil,M.Sc," Robotics,Philosophy ",4,1,Meenakshi Kulkarni
S04133,Krishna Gupta,Computer Science,B.Tech," English Literature,AI & ML ",2,1,Sunita Verma
S04134,Pari Babu,Mechanical,M.Tech," IoT,Cloud Computing ",3,6,Varun Patil
S04135,Riya Kulkarni,Mechanical,MBA," Digital Marketing,Robotics ",3,7,Smita Verma
S04136,Riya Rao,Computer Science,BBA," Digital Marketing,History ",4,7,Vivek Verma
S04137,Arjun Desai,Mechanical,B.Sc," Econometrics,Psychology ",3,6,Sunita Rao
S04138,Shaurya Babu,Civil,M.Sc," History,Data Science ",1,7,Vivek Rao
S04139,Shaurya Sharma,Management,PhD," IoT,English Literature ",5,3,Sneha Gupta
S04140,Vihaan Iyer,Economics,MBA," AI & ML,History ",2,7,Pooja Reddy
S04141,Riya Iyer,Computer Science,MBA," Econometrics,AI & ML ",3,5,Divya Yadav
S04142,Aarav Desai,Computer Science,B.Tech," Digital Marketing,Cyber Security ",4,4,Ajay Saxena
S04143,Vivaan Malhotra,Biotechnology,MBA," Econometrics,History ",3,5,Swati Joshi
S04144,Aditi Singh,Economics,M.Tech," Philosophy,Cyber Security ",3,8,Deepak Joshi
S04145,Riya Saxena,Biotechnology,B.Tech," Econometrics,Cloud Computing ",3,3,Vivek Joshi
S04146,Navya Rao,Civil,B.Tech," Psychology,Cyber Security ",3,5,Sudhir Malhotra
S04147,Ananya Saxena,Mechanical,M.Tech," IoT,Cloud Computing ",4,5,Sneha Gupta
S04148,Shaurya Krishnan,Economics,B.Tech," IoT,Econometrics ",1,3,Kavita Gupta
S04149,Pari Patil,Electrical,BBA," Robotics,AI & ML ",2,6,Swati Joshi
S04150,Myra Nair,Computer Science,M.Sc," Digital Marketing,Environmental Science ",2,7,Smita Yadav
S04151,Shaurya Verma,Humanities,M.Tech," English Literature,Robotics ",1,7,Alok Sharma
S04152,Aditya Verma,Mechanical,M.Tech," IoT,Philosophy ",1,7,Ashok Sharma
S04153,Ananya Singh,Computer Science,M.Tech," AI & ML,English Literature ",3,6,Sneha Kapoor
S04154,Myra Joshi,Biotechnology,M.Sc," Environmental Science,Digital Marketing ",3,4,Vivek Joshi
S04155,Aarav Iyer,Civil,PhD," Philosophy,IoT ",4,9,Sneha Krishnan
S04156,Aarohi Kulkarni,Management,BBA," Econometrics,English Literature ",2,2,Shilpa Yadav
S04157,Vihaan Krishnan,Computer Science,B.Tech," Entrepreneurship,English Literature ",4,5,Sudhir Saxena
S04158,Arjun Krishnan,Electrical,B.Sc," Data Science,Cloud Computing ",1,7,Vivek Rao
S04159,Aditi Nair,Management,BBA," Psychology,Data Science ",3,1,Anjali Reddy
S04160,Shaurya Krishnan,Electrical,M.Sc," Philosophy,Data Science ",3,1,Vivek Menon
S04161,Sai Saxena,Computer Science,M.Sc," Data Science,Psychology ",4,4,Vivek Menon
S04162,Reyansh Gupta,Electrical,PhD," History,Cyber Security ",3,3,Vivek Verma
S04163,Myra Malhotra,Mechanical,PhD," Robotics,History ",1,2,Sanjay Singh
S04164,Vivaan Iyer,Biotechnology,B.Tech," Digital Marketing,Entrepreneurship ",4,6,Deepak Joshi
S04165,Pari Singh,Humanities,B.Tech," Psychology,Digital Marketing ",2,7,Meera Iyer
S04166,Krishna Desai,Economics,BBA," Cloud Computing,AI & ML ",3,2,Shilpa Desai
S04167,Reyansh Nair,Electrical,M.Sc," History,Cyber Security ",2,7,Sudhir Saxena
S04168,Vihaan Yadav,Biotechnology,BBA," Digital Marketing,AI & ML ",4,5,Shilpa Joshi
S04169,Ishaan Malhotra,Humanities,MBA," Data Science,Psychology ",4,5,Kavya Iyer
S04170,Aditya Kulkarni,Management,MBA," Data Science,Digital Marketing ",4,5,Sneha Kapoor
S04171,Aditya Verma,Computer Science,MBA," Psychology,English Literature ",1,2,Divya Saxena
S04172,Shaurya Kulkarni,Computer Science,PhD," Econometrics,Cloud Computing ",1,2,Priya Verma
S04173,Vivaan Nair,Humanities,BBA," English Literature,Environmental Science ",4,3,Sudhir Saxena
S04174,Aarav Babu,Mechanical,M.Sc," Environmental Science,Cloud Computing ",4,3,Shilpa Joshi
S04175,Pari Singh,Humanities,PhD," Cyber Security,Environmental Science ",3,8,Pallavi Kapoor
